support,itemsets
0.26222222222222225,ai_judgment=cannot_pass & has_formula=1 & level=L3 & noise_keyword_present=0
0.26222222222222225,ai_judgment=cannot_pass & has_formula=1 & noise_keyword_present=0 & uses_coordinate=1
0.2594444444444444,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & model=gpt-4o-mini
0.2594444444444444,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o-mini
0.2588888888888889,error_category=none & is_uncertain=0 & noise_keyword_hit=none
0.2588888888888889,error_category=none & is_correct=1 & is_uncertain=0 & noise_keyword_hit=none
0.2588888888888889,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion & is_uncertain=0
0.2588888888888889,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion & is_correct=0
0.2588888888888889,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion & has_formula=1
0.2588888888888889,criticality=wide & error_category=concept_confusion & has_formula=1
0.2588888888888889,criticality=wide & error_category=concept_confusion & is_uncertain=0
0.2588888888888889,criticality=wide & error_category=concept_confusion & is_correct=0
0.2588888888888889,is_correct=1 & is_uncertain=0 & noise_keyword_hit=none
0.2588888888888889,is_correct=1 & is_uncertain=0 & noise_keyword_present=0
0.2588888888888889,error_category=none & noise_keyword_present=0
0.2588888888888889,error_category=none & noise_keyword_hit=none
0.2588888888888889,criticality=wide & error_category=concept_confusion & is_correct=0 & is_uncertain=0
0.2588888888888889,is_correct=1 & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.2588888888888889,is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0
0.2588888888888889,error_category=none & is_correct=1 & is_uncertain=0 & noise_keyword_present=0
0.2588888888888889,error_category=none & is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0
0.2588888888888889,criticality=wide & error_category=concept_confusion
0.2588888888888889,error_category=none & is_correct=1 & noise_keyword_hit=none
0.2588888888888889,criticality=wide & error_category=concept_confusion & has_formula=1 & is_correct=0
0.2588888888888889,criticality=wide & error_category=concept_confusion & has_formula=1 & is_uncertain=0
0.2588888888888889,error_category=none & is_correct=1 & noise_keyword_present=0
0.2588888888888889,is_correct=1 & noise_keyword_hit=none
0.2588888888888889,is_correct=1 & noise_keyword_present=0
0.2588888888888889,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion
0.2588888888888889,error_category=none & is_uncertain=0 & noise_keyword_present=0
0.2588888888888889,error_category=none & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.2588888888888889,error_category=none & noise_keyword_hit=none & noise_keyword_present=0
0.25833333333333336,criticality=wide & error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none
0.25833333333333336,criticality=wide & error_category=concept_confusion & is_uncertain=0 & noise_keyword_present=0
0.25833333333333336,criticality=wide & error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none
0.25833333333333336,criticality=wide & error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none
0.25833333333333336,criticality=wide & error_category=concept_confusion & has_formula=1 & noise_keyword_present=0
0.25833333333333336,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion & noise_keyword_present=0
0.25833333333333336,criticality=wide & error_category=concept_confusion & noise_keyword_hit=none & noise_keyword_present=0
0.25833333333333336,criticality=wide & error_category=concept_confusion & noise_keyword_present=0
0.25833333333333336,criticality=wide & error_category=concept_confusion & noise_keyword_hit=none
0.25833333333333336,criticality=wide & error_category=concept_confusion & is_correct=0 & noise_keyword_present=0
0.25833333333333336,ai_judgment=cannot_pass & criticality=wide & error_category=concept_confusion & noise_keyword_hit=none
0.2577777777777778,criticality=borderline & is_correct=0
0.25722222222222224,error_category=none & has_formula=1 & is_correct=1 & is_uncertain=0
0.25722222222222224,error_category=none & has_formula=1
0.25722222222222224,error_category=none & has_formula=1 & is_correct=1
0.25722222222222224,error_category=none & has_formula=1 & is_uncertain=0
0.25722222222222224,has_formula=1 & is_correct=1 & is_uncertain=0
0.25722222222222224,has_formula=1 & is_correct=1
0.25055555555555553,is_correct=0 & model=gpt-4o & uses_coordinate=0
0.25,criticality=wide & model=gpt-4o
0.25,ai_judgment=cannot_pass & has_formula=1 & model=gpt-4o & noise_keyword_hit=none
0.25,ai_judgment=cannot_pass & model=gpt-4o & noise_keyword_hit=none
0.25,criticality=wide & model=gpt-4o-mini
0.25,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o & noise_keyword_present=0
0.25,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o & noise_keyword_hit=none
0.25,ai_judgment=cannot_pass & has_formula=1 & model=gpt-4o & noise_keyword_present=0
0.25,ai_judgment=cannot_pass & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.25,ai_judgment=cannot_pass & model=gpt-4o & noise_keyword_present=0
0.24722222222222223,is_correct=0 & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0
0.24722222222222223,is_correct=0 & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.24722222222222223,ai_judgment=cannot_pass & criticality=borderline & is_uncertain=0
0.24722222222222223,ai_judgment=cannot_pass & criticality=borderline
0.24666666666666667,has_formula=1 & is_correct=0 & model=gpt-4o-mini
0.24666666666666667,model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=0
0.24666666666666667,model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=0
0.24666666666666667,model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.245,has_formula=1 & is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.245,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & uses_coordinate=0
0.24388888888888888,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.24388888888888888,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o-mini & noise_keyword_present=0
0.24388888888888888,criticality=borderline & has_formula=1 & is_uncertain=0
0.24333333333333335,error_category=none & is_correct=1 & uses_coordinate=0
0.24333333333333335,is_correct=1 & uses_coordinate=0
0.24333333333333335,has_formula=1 & is_correct=0 & is_uncertain=0 & model=gpt-4o-mini
0.24333333333333335,error_category=none & is_uncertain=0 & uses_coordinate=0
0.24333333333333335,error_category=none & is_correct=1 & is_uncertain=0 & uses_coordinate=0
0.24333333333333335,error_category=none & uses_coordinate=0
0.24333333333333335,criticality=wide & has_formula=1 & uses_coordinate=0
0.24333333333333335,is_correct=1 & is_uncertain=0 & uses_coordinate=0
0.2427777777777778,noise_keyword_present=1
0.24222222222222223,is_correct=0 & level=L2
0.24222222222222223,is_correct=0 & level=L2 & uses_coordinate=0
0.24222222222222223,criticality=borderline & has_formula=1 & noise_keyword_hit=none
0.24222222222222223,criticality=borderline & has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0
0.24222222222222223,criticality=borderline & has_formula=1 & noise_keyword_present=0
0.2411111111111111,has_formula=1 & is_correct=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.2411111111111111,has_formula=1 & is_correct=0 & model=gpt-4o-mini & noise_keyword_present=0
0.24,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & model=gpt-4o-mini
0.23944444444444443,has_formula=1 & is_correct=0 & level=L2 & uses_coordinate=0
0.23944444444444443,has_formula=1 & is_correct=0 & level=L2
0.23777777777777778,ai_judgment=cannot_pass & is_correct=0 & level=L2
0.23777777777777778,is_correct=0 & is_uncertain=0 & level=L2
0.23777777777777778,criticality=wide & has_formula=1 & model=gpt-4o
0.23777777777777778,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & level=L2
0.23777777777777778,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & level=L2
0.23777777777777778,criticality=wide & is_uncertain=0 & model=gpt-4o-mini
0.23777777777777778,ai_judgment=cannot_pass & is_correct=0 & level=L2 & uses_coordinate=0
0.23777777777777778,has_formula=1 & is_correct=0 & is_uncertain=0 & level=L2
0.23777777777777778,is_correct=0 & is_uncertain=0 & level=L2 & uses_coordinate=0
0.23722222222222222,has_formula=1 & is_correct=0 & model=gpt-4o & uses_coordinate=0
0.2361111111111111,criticality=borderline & is_uncertain=0 & noise_keyword_present=0
0.2361111111111111,criticality=borderline & is_uncertain=0 & noise_keyword_hit=none
0.2361111111111111,criticality=borderline & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.23444444444444446,criticality=borderline & uses_coordinate=0
0.23333333333333334,noise_keyword_present=1 & uses_coordinate=0
0.23277777777777778,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.23277777777777778,is_correct=0 & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.23277777777777778,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_hit=none & uses_coordinate=0
0.23277777777777778,is_correct=0 & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.22944444444444445,is_correct=0 & model=gpt-4o & noise_keyword_present=0
0.22944444444444445,is_correct=0 & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.22944444444444445,is_correct=0 & model=gpt-4o & noise_keyword_hit=none
0.22666666666666666,has_formula=1 & is_correct=0 & model=gpt-4o & noise_keyword_hit=none
0.22666666666666666,has_formula=1 & is_correct=0 & model=gpt-4o & noise_keyword_present=0
0.22611111111111112,is_correct=0 & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.22611111111111112,is_correct=0 & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.22611111111111112,is_correct=0 & level=L2 & noise_keyword_present=0
0.22611111111111112,is_correct=0 & level=L2 & noise_keyword_hit=none
0.22611111111111112,is_correct=0 & level=L2 & noise_keyword_hit=none & noise_keyword_present=0
0.225,ai_judgment=cannot_pass & model=gpt-4o-mini & uses_coordinate=0
0.225,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=0
0.225,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=0
0.225,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=0
0.22444444444444445,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o-mini
0.22444444444444445,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & model=gpt-4o-mini
0.22444444444444445,error_category=concept_confusion & model=gpt-4o-mini & noise_keyword_present=0
0.22444444444444445,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0
0.22444444444444445,error_category=concept_confusion & model=gpt-4o-mini
0.22444444444444445,criticality=borderline & has_formula=1 & is_uncertain=0 & noise_keyword_hit=none
0.22444444444444445,criticality=borderline & has_formula=1 & is_uncertain=0 & noise_keyword_present=0
0.22444444444444445,error_category=concept_confusion & model=gpt-4o-mini & noise_keyword_hit=none
0.22444444444444445,error_category=concept_confusion & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.22444444444444445,error_category=concept_confusion & is_correct=0 & model=gpt-4o-mini
0.22444444444444445,error_category=concept_confusion & is_correct=0 & model=gpt-4o-mini & noise_keyword_present=0
0.22444444444444445,error_category=concept_confusion & is_correct=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.22444444444444445,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.22333333333333333,has_formula=1 & is_correct=0 & level=L2 & noise_keyword_hit=none
0.22333333333333333,has_formula=1 & is_correct=0 & level=L2 & noise_keyword_present=0
0.2222222222222222,is_correct=0 & is_uncertain=0 & level=L2 & noise_keyword_hit=none
0.2222222222222222,criticality=wide & is_correct=0 & uses_coordinate=0
0.2222222222222222,ai_judgment=cannot_pass & is_correct=0 & level=L2 & noise_keyword_hit=none
0.2222222222222222,ai_judgment=cannot_pass & is_correct=0 & level=L2 & noise_keyword_present=0
0.2222222222222222,is_correct=0 & is_uncertain=0 & level=L2 & noise_keyword_present=0
0.22111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & model=gpt-4o-mini
0.22111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o-mini
0.22111111111111112,error_category=concept_confusion & has_formula=1 & is_correct=0 & model=gpt-4o-mini
0.22111111111111112,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & model=gpt-4o-mini
0.22111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o-mini & noise_keyword_present=0
0.22111111111111112,error_category=concept_confusion & has_formula=1 & model=gpt-4o-mini
0.22111111111111112,error_category=concept_confusion & has_formula=1 & model=gpt-4o-mini & noise_keyword_hit=none
0.22111111111111112,error_category=concept_confusion & has_formula=1 & model=gpt-4o-mini & noise_keyword_present=0
0.22111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & model=gpt-4o-mini
0.22111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o-mini & noise_keyword_hit=none
0.21944444444444444,criticality=wide & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.21944444444444444,criticality=wide & noise_keyword_present=0 & uses_coordinate=0
0.21944444444444444,criticality=wide & noise_keyword_hit=none & uses_coordinate=0
0.21777777777777776,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & model=gpt-4o-mini
0.21555555555555556,ai_judgment=cannot_pass & criticality=borderline & has_formula=1
0.21555555555555556,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & is_uncertain=0
0.21388888888888888,criticality=borderline & has_formula=1 & is_correct=0
0.2127777777777778,criticality=wide & model=gpt-4o-mini & noise_keyword_hit=none
0.2127777777777778,criticality=wide & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.2127777777777778,criticality=wide & model=gpt-4o-mini & noise_keyword_present=0
0.21222222222222223,ai_judgment=cannot_pass & criticality=borderline & noise_keyword_present=0
0.21222222222222223,ai_judgment=cannot_pass & criticality=borderline & is_uncertain=0 & noise_keyword_hit=none
0.21222222222222223,ai_judgment=cannot_pass & criticality=borderline & noise_keyword_hit=none & noise_keyword_present=0
0.21222222222222223,ai_judgment=cannot_pass & criticality=borderline & is_uncertain=0 & noise_keyword_present=0
0.21222222222222223,ai_judgment=cannot_pass & criticality=borderline & noise_keyword_hit=none
0.21166666666666667,level=L1 & noise_keyword_present=1 & uses_coordinate=0
0.21166666666666667,level=L1 & noise_keyword_present=1
0.2111111111111111,error_category=concept_confusion & is_uncertain=0 & uses_coordinate=0
0.2111111111111111,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & uses_coordinate=0
0.2111111111111111,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.2111111111111111,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & uses_coordinate=0
0.2111111111111111,error_category=concept_confusion & is_correct=0 & uses_coordinate=0
0.2111111111111111,ai_judgment=cannot_pass & error_category=concept_confusion & uses_coordinate=0
0.2111111111111111,error_category=none & has_formula=1 & noise_keyword_present=0
0.2111111111111111,has_formula=1 & is_correct=1 & noise_keyword_present=0
0.2111111111111111,has_formula=1 & is_correct=1 & noise_keyword_hit=none
0.2111111111111111,has_formula=1 & is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0
0.2111111111111111,error_category=none & has_formula=1 & is_correct=1 & noise_keyword_hit=none
0.2111111111111111,error_category=none & has_formula=1 & is_correct=1 & noise_keyword_present=0
0.2111111111111111,error_category=none & has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0
0.2111111111111111,has_formula=1 & is_correct=1 & is_uncertain=0 & noise_keyword_hit=none
0.2111111111111111,error_category=none & has_formula=1 & is_uncertain=0 & noise_keyword_present=0
0.2111111111111111,has_formula=1 & is_correct=1 & is_uncertain=0 & noise_keyword_present=0
0.2111111111111111,error_category=none & has_formula=1 & noise_keyword_hit=none
0.2111111111111111,error_category=none & has_formula=1 & is_uncertain=0 & noise_keyword_hit=none
0.2111111111111111,error_category=concept_confusion & uses_coordinate=0
0.21,error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.21,error_category=concept_confusion & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.21,error_category=concept_confusion & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.21,error_category=concept_confusion & noise_keyword_hit=none & uses_coordinate=0
0.21,error_category=concept_confusion & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.21,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_hit=none & uses_coordinate=0
0.21,error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none & uses_coordinate=0
0.21,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_present=0 & uses_coordinate=0
0.21,error_category=concept_confusion & noise_keyword_present=0 & uses_coordinate=0
0.21,criticality=wide & has_formula=1 & is_correct=0 & uses_coordinate=0
0.21,is_correct=0 & level=L3
0.20833333333333334,is_correct=0 & uses_coordinate=1
0.20833333333333334,is_correct=0 & level=L3 & uses_coordinate=1
0.20833333333333334,error_category=concept_confusion & has_formula=1 & uses_coordinate=0
0.20833333333333334,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & uses_coordinate=0
0.20833333333333334,error_category=concept_confusion & has_formula=1 & is_correct=0 & uses_coordinate=0
0.20833333333333334,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & uses_coordinate=0
0.20777777777777778,is_correct=0 & is_uncertain=0 & model=gpt-4o
0.20777777777777778,has_formula=1 & is_correct=0 & is_uncertain=0 & model=gpt-4o
0.20777777777777778,has_formula=1 & is_correct=0 & level=L3 & uses_coordinate=1
0.20777777777777778,has_formula=1 & is_correct=0 & level=L3
0.20777777777777778,has_formula=1 & is_correct=0 & uses_coordinate=1
0.20722222222222222,error_category=concept_confusion & has_formula=1 & noise_keyword_present=0 & uses_coordinate=0
0.20722222222222222,error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none & uses_coordinate=0
0.20666666666666667,is_correct=0 & is_uncertain=0 & level=L3 & uses_coordinate=1
0.20666666666666667,is_correct=0 & is_uncertain=0 & uses_coordinate=1
0.20666666666666667,is_correct=0 & is_uncertain=0 & level=L3
0.2061111111111111,is_correct=1 & is_uncertain=0 & model=gpt-4o-mini
0.2061111111111111,error_category=none & is_correct=1 & is_uncertain=0 & model=gpt-4o-mini
0.2061111111111111,error_category=none & is_uncertain=0 & model=gpt-4o-mini
0.2061111111111111,error_category=none & model=gpt-4o-mini
0.2061111111111111,is_correct=1 & model=gpt-4o-mini
0.2061111111111111,has_formula=1 & is_correct=0 & is_uncertain=0 & uses_coordinate=1
0.2061111111111111,has_formula=1 & is_correct=0 & is_uncertain=0 & level=L3
0.2061111111111111,error_category=none & is_correct=1 & model=gpt-4o-mini
0.20555555555555555,error_category=concept_confusion & is_uncertain=0 & level=L2
0.20555555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & level=L2
0.20555555555555555,error_category=concept_confusion & has_formula=1 & level=L2
0.20555555555555555,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & level=L2
0.20555555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & level=L2
0.20555555555555555,error_category=concept_confusion & level=L2
0.20555555555555555,error_category=concept_confusion & level=L2 & uses_coordinate=0
0.20555555555555555,error_category=concept_confusion & has_formula=1 & is_correct=0 & level=L2
0.20555555555555555,error_category=concept_confusion & is_uncertain=0 & level=L2 & uses_coordinate=0
0.20555555555555555,error_category=concept_confusion & is_correct=0 & level=L2
0.20555555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & level=L2
0.20555555555555555,error_category=concept_confusion & is_correct=0 & level=L2 & uses_coordinate=0
0.20555555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & level=L2
0.20555555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & level=L2 & uses_coordinate=0
0.20555555555555555,error_category=concept_confusion & has_formula=1 & level=L2 & uses_coordinate=0
0.20555555555555555,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & level=L2
0.205,is_correct=0 & level=L3 & noise_keyword_present=0
0.205,is_correct=0 & level=L3 & noise_keyword_hit=none
0.205,is_correct=0 & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & level=L2 & noise_keyword_hit=none
0.20444444444444446,error_category=concept_confusion & has_formula=1 & level=L2 & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & is_uncertain=0 & level=L2 & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & is_correct=0 & level=L2 & noise_keyword_present=0
0.20444444444444446,ai_judgment=cannot_pass & error_category=concept_confusion & level=L2 & noise_keyword_hit=none
0.20444444444444446,ai_judgment=cannot_pass & error_category=concept_confusion & level=L2 & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & is_uncertain=0 & level=L2 & noise_keyword_hit=none
0.20444444444444446,error_category=concept_confusion & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.20444444444444446,error_category=concept_confusion & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.20444444444444446,error_category=concept_confusion & level=L2 & noise_keyword_hit=none & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & has_formula=1 & level=L2 & noise_keyword_hit=none
0.20444444444444446,error_category=concept_confusion & level=L2 & noise_keyword_present=0
0.20444444444444446,error_category=concept_confusion & is_correct=0 & level=L2 & noise_keyword_hit=none
0.20333333333333334,is_correct=0 & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.20333333333333334,is_correct=0 & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.20333333333333334,is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.20333333333333334,is_uncertain=0 & model=gpt-4o & uses_coordinate=0
0.20333333333333334,is_correct=0 & noise_keyword_hit=none & uses_coordinate=1
0.20333333333333334,is_correct=0 & noise_keyword_present=0 & uses_coordinate=1
0.20277777777777778,has_formula=1 & is_correct=0 & level=L3 & noise_keyword_present=0
0.20277777777777778,has_formula=1 & is_correct=0 & noise_keyword_hit=none & uses_coordinate=1
0.20277777777777778,has_formula=1 & is_correct=0 & noise_keyword_present=0 & uses_coordinate=1
0.20277777777777778,has_formula=1 & is_correct=0 & level=L3 & noise_keyword_hit=none
0.20222222222222222,criticality=wide & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.20222222222222222,criticality=wide & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & level=L3 & noise_keyword_present=0
0.20166666666666666,error_category=concept_confusion & level=L3
0.20166666666666666,error_category=concept_confusion & level=L3 & noise_keyword_present=0
0.20166666666666666,is_correct=0 & is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.20166666666666666,error_category=concept_confusion & level=L3 & noise_keyword_hit=none
0.20166666666666666,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & level=L3
0.20166666666666666,error_category=concept_confusion & is_correct=0 & level=L3 & noise_keyword_present=0
0.20166666666666666,error_category=concept_confusion & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.20166666666666666,error_category=concept_confusion & is_correct=0 & level=L3 & noise_keyword_hit=none
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.20166666666666666,error_category=concept_confusion & is_correct=0 & level=L3 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & level=L3 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & level=L3 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_correct=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_correct=0 & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & noise_keyword_hit=none & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_uncertain=0 & level=L3
0.20166666666666666,is_correct=0 & is_uncertain=0 & level=L3 & noise_keyword_present=0
0.20166666666666666,is_correct=0 & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.20166666666666666,error_category=concept_confusion & is_correct=0 & level=L3
0.20166666666666666,is_correct=0 & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & is_correct=0 & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & noise_keyword_present=0 & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & level=L3
0.2011111111111111,error_category=concept_confusion & has_formula=1 & level=L3 & noise_keyword_hit=none
0.2011111111111111,error_category=concept_confusion & has_formula=1 & level=L3 & noise_keyword_present=0
0.2011111111111111,error_category=concept_confusion & has_formula=1 & is_correct=0 & level=L3
0.2011111111111111,error_category=concept_confusion & has_formula=1 & level=L3 & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & level=L3
0.2011111111111111,error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none & uses_coordinate=1
0.2011111111111111,error_category=concept_confusion & has_formula=1 & uses_coordinate=1
0.20055555555555554,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & noise_keyword_present=0
0.20055555555555554,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & noise_keyword_hit=none
0.2,noise_label=ambient_noise
0.2,noise_label=none
0.2,noise_label=material_color
0.2,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o
0.2,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & model=gpt-4o
0.2,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.2,noise_label=emotional_pressure
0.2,noise_label=lighting
0.2,noise_keyword_present=0 & noise_label=none
0.2,noise_keyword_hit=none & noise_label=none
0.2,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & model=gpt-4o
0.19833333333333333,ai_judgment=cannot_pass & error_category=none
0.19833333333333333,ai_judgment=cannot_pass & error_category=none & is_correct=1 & is_uncertain=0
0.19833333333333333,ai_judgment=cannot_pass & is_correct=1 & is_uncertain=0
0.19833333333333333,ai_judgment=cannot_pass & error_category=none & is_uncertain=0
0.19833333333333333,ai_judgment=cannot_pass & error_category=none & is_correct=1
0.19833333333333333,ai_judgment=cannot_pass & is_correct=1
0.19722222222222222,criticality=wide & is_uncertain=0 & model=gpt-4o
0.19555555555555557,ai_judgment=cannot_pass & is_correct=0 & uses_coordinate=1
0.19555555555555557,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & uses_coordinate=1
0.19555555555555557,ai_judgment=cannot_pass & is_correct=0 & level=L3
0.19555555555555557,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & level=L3
