prompt_id,case_id,level,noise_label,noise_text,stair_width_cm,landing_depth_cm,wheelchair_width_cm,wheelchair_length_cm,turn_radius_cm,clearance_margin_cm,criticality,reference_judgment,prompt
C006_L1_none,C006,L1,none,,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L1_material_color,C006,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L1_ambient_noise,C006,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L1_lighting,C006,L1,lighting,灯光偏暗，但地面干燥，没有积水。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L1_emotional_pressure,C006,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L2_none,C006,L2,none,,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 92cm，平台进深 92cm，轮椅宽 64cm，轮椅长 130cm，厂家给出的最小转弯半径约为 99cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L2_material_color,C006,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 92cm，平台进深 92cm，轮椅宽 64cm，轮椅长 130cm，厂家给出的最小转弯半径约为 99cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L2_ambient_noise,C006,L2,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 92cm，平台进深 92cm，轮椅宽 64cm，轮椅长 130cm，厂家给出的最小转弯半径约为 99cm。请基于这些参数判断是否能通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L2_lighting,C006,L2,lighting,灯光偏暗，但地面干燥，没有积水。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 92cm，平台进深 92cm，轮椅宽 64cm，轮椅长 130cm，厂家给出的最小转弯半径约为 99cm。请基于这些参数判断是否能通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L2_emotional_pressure,C006,L2,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 92cm，平台进深 92cm，轮椅宽 64cm，轮椅长 130cm，厂家给出的最小转弯半径约为 99cm。请基于这些参数判断是否能通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L3_none,C006,L3,none,,92,92,64,130,99,-7,narrow,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=92cm，平台有效进深 D=92cm。轮椅近似为 130cm x 64cm 的矩形刚体，保守旋转包络半径 R=99cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L3_material_color,C006,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=92cm，平台有效进深 D=92cm。轮椅近似为 130cm x 64cm 的矩形刚体，保守旋转包络半径 R=99cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L3_ambient_noise,C006,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=92cm，平台有效进深 D=92cm。轮椅近似为 130cm x 64cm 的矩形刚体，保守旋转包络半径 R=99cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L3_lighting,C006,L3,lighting,灯光偏暗，但地面干燥，没有积水。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=92cm，平台有效进深 D=92cm。轮椅近似为 130cm x 64cm 的矩形刚体，保守旋转包络半径 R=99cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C006_L3_emotional_pressure,C006,L3,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,92,92,64,130,99,-7,narrow,cannot_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=92cm，平台有效进深 D=92cm。轮椅近似为 130cm x 64cm 的矩形刚体，保守旋转包络半径 R=99cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L1_none,C007,L1,none,,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L1_material_color,C007,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L1_ambient_noise,C007,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L1_lighting,C007,L1,lighting,灯光偏暗，但地面干燥，没有积水。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L1_emotional_pressure,C007,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L2_none,C007,L2,none,,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 111cm，平台进深 111cm，轮椅宽 69cm，轮椅长 97cm，厂家给出的最小转弯半径约为 104cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L2_material_color,C007,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 111cm，平台进深 111cm，轮椅宽 69cm，轮椅长 97cm，厂家给出的最小转弯半径约为 104cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L2_ambient_noise,C007,L2,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 111cm，平台进深 111cm，轮椅宽 69cm，轮椅长 97cm，厂家给出的最小转弯半径约为 104cm。请基于这些参数判断是否能通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L2_lighting,C007,L2,lighting,灯光偏暗，但地面干燥，没有积水。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 111cm，平台进深 111cm，轮椅宽 69cm，轮椅长 97cm，厂家给出的最小转弯半径约为 104cm。请基于这些参数判断是否能通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L2_emotional_pressure,C007,L2,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,111,111,69,97,104,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 111cm，平台进深 111cm，轮椅宽 69cm，轮椅长 97cm，厂家给出的最小转弯半径约为 104cm。请基于这些参数判断是否能通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L3_none,C007,L3,none,,111,111,69,97,104,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=111cm，平台有效进深 D=111cm。轮椅近似为 97cm x 69cm 的矩形刚体，保守旋转包络半径 R=104cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L3_material_color,C007,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,111,111,69,97,104,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=111cm，平台有效进深 D=111cm。轮椅近似为 97cm x 69cm 的矩形刚体，保守旋转包络半径 R=104cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L3_ambient_noise,C007,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,111,111,69,97,104,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=111cm，平台有效进深 D=111cm。轮椅近似为 97cm x 69cm 的矩形刚体，保守旋转包络半径 R=104cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L3_lighting,C007,L3,lighting,灯光偏暗，但地面干燥，没有积水。,111,111,69,97,104,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=111cm，平台有效进深 D=111cm。轮椅近似为 97cm x 69cm 的矩形刚体，保守旋转包络半径 R=104cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C007_L3_emotional_pressure,C007,L3,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,111,111,69,97,104,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=111cm，平台有效进深 D=111cm。轮椅近似为 97cm x 69cm 的矩形刚体，保守旋转包络半径 R=104cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L1_none,C008,L1,none,,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L1_material_color,C008,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L1_ambient_noise,C008,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L1_lighting,C008,L1,lighting,灯光偏暗，但地面干燥，没有积水。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L1_emotional_pressure,C008,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角比较紧凑，轮椅宽度不小，但似乎还能勉强调整方向。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L2_none,C008,L2,none,,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 80cm，平台进深 130cm，轮椅宽 73cm，轮椅长 103cm，厂家给出的最小转弯半径约为 108cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L2_material_color,C008,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 80cm，平台进深 130cm，轮椅宽 73cm，轮椅长 103cm，厂家给出的最小转弯半径约为 108cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L2_ambient_noise,C008,L2,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 80cm，平台进深 130cm，轮椅宽 73cm，轮椅长 103cm，厂家给出的最小转弯半径约为 108cm。请基于这些参数判断是否能通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L2_lighting,C008,L2,lighting,灯光偏暗，但地面干燥，没有积水。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 80cm，平台进深 130cm，轮椅宽 73cm，轮椅长 103cm，厂家给出的最小转弯半径约为 108cm。请基于这些参数判断是否能通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L2_emotional_pressure,C008,L2,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,80,130,73,103,108,7,borderline,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 80cm，平台进深 130cm，轮椅宽 73cm，轮椅长 103cm，厂家给出的最小转弯半径约为 108cm。请基于这些参数判断是否能通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L3_none,C008,L3,none,,80,130,73,103,108,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=80cm，平台有效进深 D=130cm。轮椅近似为 103cm x 73cm 的矩形刚体，保守旋转包络半径 R=108cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L3_material_color,C008,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,80,130,73,103,108,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=80cm，平台有效进深 D=130cm。轮椅近似为 103cm x 73cm 的矩形刚体，保守旋转包络半径 R=108cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L3_ambient_noise,C008,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,80,130,73,103,108,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=80cm，平台有效进深 D=130cm。轮椅近似为 103cm x 73cm 的矩形刚体，保守旋转包络半径 R=108cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L3_lighting,C008,L3,lighting,灯光偏暗，但地面干燥，没有积水。,80,130,73,103,108,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=80cm，平台有效进深 D=130cm。轮椅近似为 103cm x 73cm 的矩形刚体，保守旋转包络半径 R=108cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C008_L3_emotional_pressure,C008,L3,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,80,130,73,103,108,7,borderline,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=80cm，平台有效进深 D=130cm。轮椅近似为 103cm x 73cm 的矩形刚体，保守旋转包络半径 R=108cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L1_none,C009,L1,none,,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L1_material_color,C009,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L1_ambient_noise,C009,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L1_lighting,C009,L1,lighting,灯光偏暗，但地面干燥，没有积水。,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L1_emotional_pressure,C009,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L2_none,C009,L2,none,,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 99cm，平台进深 82cm，轮椅宽 78cm，轮椅长 108cm，厂家给出的最小转弯半径约为 113cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
C009_L2_material_color,C009,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,99,82,78,108,113,-31,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 99cm，平台进深 82cm，轮椅宽 78cm，轮椅长 108cm，厂家给出的最小转弯半径约为 113cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。"
